word_id,word,Freq(ipm),StressPos,MeanValency,MedianValency,OLD20,PLD20,PUP,OUP,Duration,NormOLD,NormPLD,LengthOrth,LengthPhon
94,ключи,1.8920946026904804,2,0.003956,0.0,4.55,3.95,1.0,1.0,0.9898125,0.91,0.79,5,5
63,ноготь,1.4082399653118496,1,0.027027,-0.45467,5.0,4.2,0.6,1.0,0.963791666666666,0.8333333333,0.84,6,5
130,ванна,1.3424226808222062,1,0.015566,-0.01705,4.0,4.0,1.0,0.4,0.985083333333333,0.8,0.8,5,5
106,обед,1.8432327780980093,2,0.027027,0.845349,3.4,4.0,1.0,1.0,0.8999375,0.85,1.0,4,4
102,осень,1.912753303671323,1,0.093946,0.142766,3.95,3.65,1.0,1.0,0.908208333333333,0.79,0.9125,5,4
119,корень,1.8041394323353503,1,0.027027,-0.15244,4.95,4.05,1.0,1.0,0.9744375,0.825,0.81,6,5
95,книга,2.61689542640076,1,0.556107,0.534575,4.0,4.9,1.0,1.0,1.0619375,0.8,0.98,5,5
83,этаж,2.0115704435972783,2,0.027027,-0.19749,3.0,3.65,1.0,1.0,0.988625,0.75,0.9125,4,4
84,ящик,1.877371345869774,1,-0.28676,-0.19749,3.7,5.0,1.0,1.0,1.00283333333333,0.925,0.8333333333,4,6
88,звонок,1.8836614351536176,2,0.027027,-0.15244,4.95,5.0,1.0,0.166666666666666,0.988625,0.825,0.8333333333,6,6
133,гнездо,1.3180633349627615,2,0.099943,0.048825,5.0,5.6,1.0,1.0,0.9348125,0.8333333333,0.9333333333,6,6
90,ваза,1.1553360374650619,1,0.027027,-0.05278,3.85,3.95,1.0,0.5,0.922416666666666,0.9625,0.9875,4,4
