is_word,rt,word,is_correct,age,modality,experiment_id,subject,is_outlier_word,is_outlier_subject,is_outlier,rtz_subject,rtz_word,rtz,word_id,Freq(ipm),StressPos,MeanValency,MedianValency,OLD20,PLD20,PUP,OUP,Duration,NormOLD,NormPLD,LengthOrth,LengthPhon
1,1.136500399999932,пюре,1,19,1,21,1121,0,0,0,0.21361988581258884,-0.046754012256863896,0.41102036629068656,174,0.568201724066995,2,0.027027,-0.15244,3.7,3.95,0.75,0.75,0.871104166666666,0.925,0.9875,4,4
1,1.013076499999897,бочка,1,19,1,21,1121,0,0,0,-0.5658924640112942,-0.4587976936422879,0.10665160599908961,100,1.424881636631067,1,0.027027,-0.09167,3.95,3.95,1.0,1.0,0.985666666666666,0.79,0.79,5,5
1,1.143021899999894,труба,1,19,1,21,1121,0,0,0,0.25480793601474144,-0.2941143092630424,0.12382389245313609,111,1.9143431571194407,2,0.027027,-0.38331,3.95,4.0,1.0,1.0,0.943833333333333,0.79,0.8,5,5
0,1.128125199999886,осчинь,1,19,1,21,1121,0,0,0,0.16072436207465074,-0.5601566721096896,0.14973008811300054,7,,2,,,4.85,4.0,0.6,0.6666666666666666,1.006875,0.8083333333333332,0.8,6,5
0,1.167877399999725,журтынь,1,19,1,21,1121,0,0,0,0.4117886278492261,-0.4941540794573613,0.08940281326776975,100,,2,,,5.55,5.0,0.6666666666666666,0.5714285714285714,1.059625,0.7928571428571428,0.8333333333333334,7,6
1,1.117220300000099,дочка,1,19,1,21,1121,0,0,0,0.09185192956015419,0.33084070388966375,0.6134232926481236,125,1.7331972651065697,1,1.395931,0.984428,4.0,4.0,0.8,1.0,0.954895833333333,0.8,0.8,5,5
0,1.134516800000256,гритня,1,19,1,21,1121,0,0,0,0.20109199861361307,-0.8236369919515606,-0.6724058183006135,29,,1,,,5.0,5.0,0.6666666666666666,0.6666666666666666,1.066375,0.8333333333333334,0.8333333333333334,6,6
1,1.265660699999898,корень,1,19,1,21,1121,0,0,0,1.02936180416797,0.11579723116838492,0.5539121354597146,119,1.8041394323353503,1,0.027027,-0.15244,4.95,4.05,1.0,1.0,0.9744375,0.825,0.81,6,5
1,1.182915800000046,трава,1,19,1,21,1121,0,0,0,0.5067671411018324,-0.13162332710157243,0.35073382461592434,40,1.9479236198317265,2,0.027027,0.494202,4.0,4.0,1.0,1.0,0.983604166666666,0.8,0.8,5,5
1,1.265066899999965,кресло,1,19,1,21,1121,0,0,0,1.0256115221458244,-0.08406197770762729,0.38962722361719865,135,1.9712758487381048,1,0.323264,0.259581,5.0,5.0,0.833333333333333,0.166666666666666,1.05116666666666,0.8333333333,0.8333333333,6,6
1,1.155059700000038,тряпка,1,19,1,21,1121,0,0,0,0.3308354620029781,-0.4367877398924037,0.06970687882884585,87,1.3579348470004535,1,-1.51001,-1.57568,5.0,5.0,0.833333333333333,0.833333333333333,1.05777083333333,0.8333333333,0.8333333333,6,6
1,0.933908800000154,буква,1,19,1,21,1121,0,0,0,-1.0658944883917776,-0.6567143045827513,0.06995569240495222,15,1.802773725291976,1,0.187398,0.035061,4.0,4.45,0.8,0.2,0.894854166666666,0.8,0.89,5,5
0,1.200165000000197,шулкан,1,19,1,21,1121,0,0,0,0.6157084760029022,-0.3619193204911231,-0.11712751698622847,89,,2,,,4.95,4.95,0.5,0.6666666666666666,0.9873333333333332,0.8250000000000001,0.8250000000000001,6,6
1,1.010620300000028,солнце,1,19,1,21,1121,0,0,0,-0.5814051664419797,-0.6703328614162956,-0.1155461401174676,54,2.218010042984363,1,0.027027,1.283179,4.85,4.15,1.0,1.0,1.046375,0.8083333333,0.83,6,5
0,1.429808000000321,зутан,1,19,1,21,1121,0,1,1,2.0660722592786844,0.1435480596544017,0.570059953400809,60,,2,,,4.0,4.0,0.6,0.2,0.9798125,0.8,0.8,5,5
1,1.348299800000405,книга,1,19,1,21,1121,0,0,0,1.5512882627283275,0.3711090338805001,0.7429610867874977,95,2.61689542640076,1,0.556107,0.534575,4.0,4.9,1.0,1.0,1.0619375,0.8,0.98,5,5
1,1.03540699999985,язык,1,19,1,21,1121,0,0,0,-0.42485899701097424,-0.379320445126013,0.13218685638557964,76,2.511749711344983,2,0.027027,0.485779,3.95,4.95,1.0,1.0,0.914145833333333,0.9875,0.99,4,5
0,1.042193800000405,рукса,1,19,1,21,1121,0,0,0,-0.3819953829442031,-0.605847823297561,-0.12696591041977462,77,,1,,,4.0,4.0,0.8,0.8,0.9921875,0.8,0.8,5,5
1,0.9225424999999632,мыло,1,19,1,21,1121,0,0,0,-1.1376809999341078,-0.6053030623885389,-0.11505890156896607,33,1.2201080880400552,1,0.027027,0.0,3.8,3.9,0.75,1.0,0.840083333333333,0.95,0.975,4,4
0,1.097247900000184,цупка,1,19,1,21,1121,0,0,0,-0.034288408377246116,-0.4504133648675638,0.02816822878985275,84,,1,,,4.0,4.0,0.4,0.6,0.9728333333333332,0.8,0.8,5,5
1,0.9807592000001932,локоть,1,19,1,21,1121,0,0,0,-0.7699998894185713,-0.6294298939193457,-0.028746820712296305,143,1.60422605308447,1,-0.2626,-0.19749,5.0,4.0,1.0,1.0,1.052,0.8333333333,0.8,6,5
0,1.012150200000178,вуган,1,19,1,21,1121,0,0,0,-0.5717427271242121,-0.9651077132031889,-0.2551788927859175,5,,2,,,4.0,4.0,0.6,0.6,0.9722083333333332,0.8,0.8,5,5
0,1.110410100000081,шехня,1,19,1,21,1121,0,0,0,0.04884052735374846,-0.5998523754989918,0.07734474788611302,2,,1,,,4.55,4.9,0.6,0.6,0.9925625,0.91,0.98,5,5
0,1.040962200000195,опрыдь,1,19,1,21,1121,0,0,0,-0.3897738392254134,-0.8034015513150239,-0.0943942941571229,87,,2,,,5.0,4.0,1.0,0.8333333333333334,0.9750208333333332,0.8333333333333334,0.8,6,5
0,1.160459700000047,цвутня,1,19,1,21,1121,0,0,0,0.36494041808567157,-0.6887870956779689,0.054545239918874014,61,,1,,,5.0,5.0,0.3333333333333333,0.3333333333333333,1.080854166666667,0.8333333333333334,0.8333333333333334,6,6
1,0.9573295000000144,пальто,1,19,1,21,1121,0,0,0,-0.9179756097029156,-0.8198408810379056,-0.061300732312573325,52,1.6866362692622934,2,0.027027,0.048825,4.95,3.9,0.8,1.0,0.950104166666666,0.825,0.78,6,5
0,1.029085000000123,войстов,1,19,1,21,1121,0,0,0,-0.46478705855636715,-1.0546884967882524,-0.4013195077011656,37,,2,,,6.0,6.0,0.5714285714285714,0.4285714285714285,1.094875,0.8571428571428571,0.8571428571428571,7,7
1,1.571778400000312,окно,1,19,1,21,1121,0,1,1,2.962719343914628,1.6499296435837234,1.638487985990489,79,2.448397103457768,2,0.027027,-0.09167,3.0,3.45,0.75,0.75,0.870583333333333,0.75,0.8625,4,4
0,0.910159399999884,ортонь,1,19,1,21,1121,0,0,0,-1.2158893483914412,-0.9723161116532696,-0.49898711963265047,82,,2,,,4.8,4.0,0.8,0.3333333333333333,0.8783333333333333,0.7999999999999999,0.8,6,5
1,0.9549425999998676,пицца,1,19,1,21,1121,0,0,0,-0.9330506318656286,-0.8466246472804719,-0.2991388106019082,34,0.5185139398778874,1,0.027027,0.721709,4.85,4.0,0.75,1.0,0.945645833333333,0.97,1.0,5,4
1,0.9512712999999168,свеча,1,19,1,21,1121,0,0,0,-0.9562375809886859,-0.9395517194583772,-0.25870820103046294,39,1.499687082618404,2,0.298932,0.086119,4.0,4.25,1.0,1.0,1.00341666666666,0.8,0.85,5,5
1,0.969451200000094,паук,1,19,1,21,1121,0,0,0,-0.8414181937492831,-0.5243980737082135,-0.08943568369110304,101,0.99563519459755,2,0.027027,-1.35734,3.85,3.75,1.0,1.0,0.952458333333333,0.9625,0.9375,4,4
0,1.028504299999895,целдер,1,19,1,21,1121,0,0,0,-0.4684546044832124,-1.333816860719028,-0.42004141350213686,38,,1,,,5.0,5.8,0.6666666666666666,0.6666666666666666,1.0295625,0.8333333333333334,0.9666666666666668,6,6
1,0.8699799000000894,мясо,1,19,1,21,1121,0,0,0,-1.4696523267090906,-0.915589561233449,-0.32222680823482636,4,1.8536982117761744,1,-0.31127,-0.24159,3.7,3.75,1.0,1.0,0.866395833333333,0.925,0.9375,4,4
0,1.02146810000022,сцурка,1,19,1,21,1121,0,0,0,-0.5128933622568362,-0.904823694470823,-0.614590293997027,39,,1,,,5.0,5.0,0.5,0.5,1.0373333333333334,0.8333333333333334,0.8333333333333334,6,6
1,1.101921699999821,плечо,1,19,1,21,1121,0,0,0,-0.00476993731675624,-0.7478096932816783,-0.2050437775790628,37,2.3736474722092176,2,0.027027,0.155506,4.0,4.0,1.0,0.6,0.945,0.8,0.8,5,5
0,0.9124664000000848,дипа,1,19,1,21,1121,0,0,0,-1.2013189532637576,-1.19882117198208,-0.736531839100181,102,,1,,,3.0,3.95,0.75,1.0,0.90325,0.75,0.9875,4,4
0,1.11380889999964,глека,0,19,1,21,1121,0,0,0,0.07030643933867958,-0.7779574991411339,-0.6985898696617842,140,,1,,,4.0,4.0,0.8,0.6,0.986875,0.8,0.8,5,5
0,1.127741300000253,люрык,1,19,1,21,1121,0,0,0,0.15829975232879703,-0.5273448563714823,-0.03335159353517704,79,,2,,,4.1,4.25,0.6,0.6,0.9532708333333332,0.82,0.85,5,5
1,0.9739603000002716,игра,1,19,1,21,1121,0,0,0,-0.812939923845899,-0.3756080896526158,0.2594298056636447,80,2.298853076409707,2,0.027027,0.845024,3.65,3.75,1.0,1.0,0.7910625,0.9125,0.9375,4,4
0,0.8711076999998113,депьял,1,19,1,21,1121,0,0,0,-1.4625294434756624,-1.259324215069229,-0.4069443608290838,113,,2,,,4.95,4.95,0.6666666666666666,0.6666666666666666,0.9607083333333334,0.8250000000000001,0.8250000000000001,6,6
0,1.17032670000026,вепемь,1,19,1,21,1121,0,0,0,0.42725775172912406,-0.4002966770756281,-0.3469835216865931,31,,1,,,5.0,4.0,0.6,0.3333333333333333,0.9461041666666666,0.8333333333333334,0.8,6,5
0,1.074932900000022,выгло,1,19,1,21,1121,0,0,0,-0.17522398152346222,-0.8789622328426477,-0.2960477997094848,40,,1,,,4.0,4.7,1.0,1.0,0.9631041666666668,0.8,0.94,5,5
1,0.9128845000000184,утка,1,19,1,21,1121,0,0,0,-1.1986783454608159,-1.1767279775415194,-0.6672196336460923,74,1.1172712956557642,1,0.027027,0.494202,3.25,3.45,0.75,1.0,0.986791666666666,0.8125,0.8625,4,4
0,1.114395000000059,зейпан,1,19,1,21,1121,0,0,0,0.07400809022281377,-0.9731289536358465,-0.28785705620552376,105,,2,,,5.0,5.0,0.5,0.1666666666666666,1.0947291666666668,0.8333333333333334,0.8333333333333334,6,6
1,1.021937100000287,полет,1,19,1,21,1121,0,0,0,-0.5099312836633093,-1.1230339757566867,-0.35506289106024386,97,1.8228216453031043,2,0.027027,0.625302,4.0,4.15,1.0,1.0,0.96475,0.8,0.83,5,5
0,1.089885100000174,ускут,1,19,1,21,1121,0,0,0,-0.08078988442272463,-0.7207178694284656,-0.27541079538300584,109,,2,,,4.0,4.0,0.8,0.8,0.9557916666666668,0.8,0.8,5,5
1,1.007331100000101,ящик,1,19,1,21,1121,0,0,0,-0.6021788741354089,-0.7832449958836593,-0.03730558423853266,84,1.877371345869774,1,-0.28676,-0.19749,3.7,5.0,1.0,1.0,1.00283333333333,0.925,0.8333333333,4,6
1,0.97822750000023,школа,1,19,1,21,1121,0,0,0,-0.7859894296617491,-0.558627878581713,-0.1868361117563989,154,2.499687082618404,1,-0.36535,-0.09167,3.9,3.95,1.0,1.0,1.00241666666666,0.78,0.79,5,5
1,0.96733549999999,кукла,1,19,1,21,1121,0,0,0,-0.8547803892284648,-0.9339815608603581,-0.0058145286893037315,118,1.403120521175818,1,0.027027,-0.01705,4.0,4.0,0.8,0.2,0.983895833333333,0.8,0.8,5,5
1,0.9453161999999792,йогурт,1,19,1,21,1121,0,0,0,-0.9938484002415717,-0.7679676946976252,-0.1987827978620314,86,0.505149978319906,"1, 2",0.169201,0.048825,5.0,5.0,0.666666666666666,0.666666666666666,1.0028125,0.8333333333,0.8333333333,6,6
1,1.056959900000038,песня,1,19,1,21,1121,0,0,0,-0.28873664368507135,-0.36136760995232625,0.017713940584702118,12,2.2043913319193,1,0.895866,0.994351,4.0,4.15,0.8,0.6,0.975625,0.8,0.83,5,5
1,1.091012800000044,песок,1,19,1,21,1121,0,0,0,-0.0736676327616206,-0.6367617398005665,0.17792331896811842,89,1.7427251313046983,2,-0.27102,-0.15244,4.0,4.5,1.0,0.6,0.987770833333333,0.8,0.9,5,5
0,1.118234199999733,фазлек,1,19,1,21,1121,0,0,0,0.09825545084898724,-0.7407555393028137,-0.22046913138081325,55,,2,,,5.0,5.0,0.6666666666666666,0.5,0.9854166666666668,0.8333333333333334,0.8333333333333334,6,6
0,1.295534599999883,интец,1,19,1,21,1121,0,0,0,1.2180373685228918,0.007288638276578165,0.4536014156572942,138,,2,,,4.0,4.0,0.6,0.4,1.0584583333333333,0.8,0.8,5,5
1,1.131161299999803,слеза,1,19,1,21,1121,0,0,0,0.1798995578449591,-0.25542544918014287,0.2476980254222944,153,2.0576661039098294,2,0.027027,-1.57568,4.0,4.8,1.0,1.0,0.7951875,0.8,0.96,5,5
1,0.933292000000165,лапа,1,19,1,21,1121,0,0,0,-1.069790032264258,-0.8414318460474153,-0.26620204132326514,30,1.5987905067631152,1,0.027027,0.155506,3.35,3.7,1.0,0.5,0.895708333333333,0.8375,0.925,4,4
0,0.9707757000001038,неворт,1,19,1,21,1121,0,0,0,-0.833053005910063,-0.8606734358884802,-0.3926115733447284,25,,1,,,5.0,5.0,0.8333333333333334,0.8333333333333334,1.006875,0.8333333333333334,0.8333333333333334,6,6
0,1.038509599999998,боктен,1,19,1,21,1121,0,0,0,-0.4052638050207826,-0.8899613173764526,-0.20533005031856782,120,,2,,,4.9,5.0,1.0,0.5,1.0003541666666669,0.8166666666666668,0.8333333333333334,6,6
1,1.281163099999958,краска,1,19,1,21,1121,0,0,0,1.127270817348991,0.012156534157220636,0.4555559000313968,139,1.756636108245848,1,0.046116,0.035028,4.75,5.0,0.833333333333333,0.833333333333333,1.05054166666666,0.7916666667,0.8333333333,6,6
0,1.002100100000007,теньтефь,1,19,1,21,1121,0,0,0,-0.6352164714079059,-1.620100078202719,-0.5109067074135915,28,,2,,,6.8,5.0,0.6666666666666666,0.375,1.1624791666666667,0.85,0.8333333333333334,8,6
1,1.02187929999991,дача,1,19,1,21,1121,0,0,0,-0.5102963330104269,-0.5683189102303621,0.015339025349698119,129,1.91803033678488,1,0.552436,0.267897,3.75,3.8,1.0,0.5,0.917666666666666,0.9375,0.95,4,4
0,1.040101200000208,свеммо,1,19,1,21,1121,0,0,0,-0.3952116850007303,-0.4996778372489046,-0.6452917201043964,103,,1,,,4.95,5.0,0.6666666666666666,0.6666666666666666,1.1169166666666666,0.8250000000000001,0.8333333333333334,6,6
0,1.200182199999745,пестце,1,19,1,21,1121,0,0,0,0.6158171066009032,-0.7162349731087398,-0.14019371566091096,106,,1,,,5.0,4.95,0.8,0.5,1.052375,0.8333333333333334,0.99,6,5
0,1.778369799999837,лазоть,1,19,1,21,1121,0,1,1,4.267495385402457,1.0601395837819776,1.4800184966121601,11,,2,,,4.8,4.0,1.0,0.3333333333333333,1.0211041666666667,0.7999999999999999,0.8,6,5
0,1.11016600000039,кальпон,1,19,1,21,1121,0,0,0,0.04729885702611201,-0.5923538474906487,-0.19391186316583645,92,,2,,,5.5,4.9,0.6666666666666666,0.4285714285714285,1.0423541666666667,0.7857142857142857,0.8166666666666668,7,6
0,1.835813300000154,выньце,1,19,1,21,1121,0,1,1,4.630293171466118,1.1543088475857144,1.6043787875745996,104,,1,,,5.0,5.0,0.8,0.6666666666666666,1.0382708333333333,0.8333333333333334,1.0,6,5
1,1.224872700000105,точка,1,19,1,21,1121,0,0,0,0.7717557025584256,-0.2883611091233222,0.1063718484618831,172,2.365862215402555,1,0.027027,-0.19749,4.0,3.95,0.8,0.8,1.025375,0.8,0.79,5,5
0,1.096572599999945,шнеток,1,19,1,21,1121,0,0,0,-0.03855342260886804,-0.3296084578923974,0.21552550930316194,36,,2,,,4.95,5.0,0.5,0.5,1.0317291666666666,0.8250000000000001,0.8333333333333334,6,6
1,1.017790099999729,гора,1,19,1,21,1121,0,0,0,-0.5361226267917778,-0.23432046665239215,0.21682886739687354,23,2.062581984228163,2,0.027027,0.259581,3.4,3.65,1.0,1.0,0.805708333333333,0.85,0.9125,4,4
1,0.8565140000000611,перо,1,19,1,21,1121,0,0,0,-1.5546993504339328,-0.9137881943837413,-0.653230235216839,157,1.5378190950732742,2,0.027027,-0.05278,3.45,3.7,1.0,1.0,0.829,0.8625,0.925,4,4
0,0.887279099999887,щулька,1,19,1,21,1121,0,0,0,-1.3603952051798593,-1.3055244500963774,-0.4584094598733002,126,,1,,,5.0,4.95,0.6666666666666666,0.1666666666666666,0.9795,0.8333333333333334,0.8250000000000001,6,6
0,1.136351000000104,ювак,1,19,1,21,1121,0,0,0,0.21267631536205625,-0.6661847341142522,-0.12467893844953983,134,,2,,,3.0,4.0,0.6,0.75,1.0122708333333332,0.75,0.8,4,5
1,1.012043400000039,звонок,1,19,1,21,1121,0,0,0,-0.5724172473676145,-0.35225460871982067,0.283586363656983,88,1.8836614351536176,2,0.027027,-0.15244,4.95,5.0,1.0,0.166666666666666,0.988625,0.825,0.8333333333,6,6
0,0.903756599999724,васка,1,19,1,21,1121,0,0,0,-1.2563277211342867,-1.3669362291722047,-1.0076618775902517,115,,1,,,3.95,4.0,0.6,0.4,1.011875,0.79,0.8,5,5
1,1.006286300000284,лодка,1,19,1,21,1121,0,0,0,-0.6087775515629832,-0.20473315517919272,0.3537680124779485,47,1.7986506454452689,1,-0.00597,-0.01705,4.0,4.0,0.8,0.8,0.913395833333333,0.8,0.8,5,5
1,0.9896143999999368,сосед,1,19,1,21,1121,0,0,0,-0.7140728140307524,-0.3990855333938401,0.25305267234661794,18,1.9903388547876013,2,-0.41618,-0.26401,4.0,4.4,1.0,1.0,0.985666666666666,0.8,0.88,5,5
0,0.9424834000001284,лоур,1,19,1,21,1121,0,0,0,-1.0117396075722762,-0.7663792721871594,-0.3153007987695062,119,,2,,,3.8,3.85,0.75,0.75,0.8524791666666667,0.95,0.9625,4,4
0,1.284859800000049,пагочь,1,19,1,21,1121,0,0,0,1.1506181860811746,-0.4505141599633507,0.050139665830163646,12,,1,,,4.95,4.0,1.0,0.8333333333333334,1.0800416666666666,0.8250000000000001,0.8,6,5
0,1.36825269999963,желсок,1,19,1,21,1121,0,0,0,1.6773054438755164,-0.2347511566250599,0.09233615134172898,24,,2,,,4.95,5.0,0.6666666666666666,0.6666666666666666,1.1116666666666666,0.8250000000000001,0.8333333333333334,6,6
1,0.9356627000001936,вилка,1,19,1,21,1121,0,0,0,-1.054817324970539,-0.7400940172203552,-0.01969861667343851,50,1.2041199826559248,1,0.027027,-0.19749,4.0,4.0,0.8,0.4,0.9674375,0.8,0.8,5,5
1,0.9974723000000268,пират,0,19,1,21,1121,0,0,0,-0.6644444187706001,-0.8662403928459327,-0.30347915801811853,66,1.1818435879447726,2,0.027027,-0.19749,4.0,4.0,1.0,1.0,0.94575,0.8,0.8,5,5
1,1.443853799999943,сапог,1,19,1,21,1121,0,1,1,2.1547817763402786,0.6142733395024544,1.0157094528964283,21,1.792391689498254,2,-0.44417,-0.37225,4.0,4.0,1.0,0.6,1.00870833333333,0.8,0.8,5,5
1,1.108826500000305,банан,1,19,1,21,1121,0,0,0,0.03883893319729966,-0.022751423871429147,0.4348432660885136,109,0.8633228601204559,2,0.027027,0.258913,4.0,4.0,1.0,1.0,0.905854166666666,0.8,0.8,5,5
0,1.119941100000233,штокса,1,19,1,21,1121,0,0,0,0.10903577484056302,-0.518425185084058,-0.27073166285362327,22,,1,,,4.95,4.95,0.6666666666666666,0.5,1.0790833333333334,0.8250000000000001,0.8250000000000001,6,6
0,1.060266599999977,гжольты,1,19,1,21,1121,0,0,0,-0.2678524106709282,-0.5525418251061905,-0.4769468058759679,86,,1,,,5.4,4.95,0.5,0.2857142857142857,1.0663125,0.7714285714285715,0.8250000000000001,7,6
0,1.284012999999959,тричок,1,19,1,21,1121,0,0,0,1.1452700237082398,-0.4023686552054074,-0.019360486375921245,96,,2,,,4.9,5.0,0.6666666666666666,0.6666666666666666,1.072125,0.8166666666666668,0.8333333333333334,6,6
1,1.167738500000269,цветок,1,19,1,21,1121,0,0,0,0.41091137259342486,-0.15588618188859601,0.3308937789337056,134,1.9656719712201067,3,0.924882,1.027946,4.95,5.0,1.0,1.0,1.0986875,0.825,0.8333333333,6,6
0,1.239101099999971,яшель,1,19,1,21,1121,0,0,0,0.8616184723957632,-0.19217573209988284,0.25972884168543836,74,,1,,,4.0,4.0,1.0,0.6,0.9971666666666666,0.8,0.8,5,5
0,1.105907600000137,меклим,1,19,1,21,1121,0,0,0,0.020403941287052252,-0.47236210898744513,0.11507160568769952,4,,2,,,5.0,5.0,0.6666666666666666,0.5,0.9282291666666668,0.8333333333333334,0.8333333333333334,6,6
1,0.976796800000102,поле,1,19,1,21,1121,0,0,0,-0.7950253483046733,-0.7359743216218209,-0.10507465145691403,177,2.255754786643044,1,0.267738,0.155506,3.35,3.85,1.0,1.0,0.874854166666666,0.8375,0.9625,4,4
0,0.9304354000000784,барнак,1,19,1,21,1121,0,0,0,-1.0878315540325199,-0.8506205124964856,-0.7844944231624392,142,,2,,,4.45,4.95,0.6666666666666666,0.5,1.1022708333333333,0.7416666666666667,0.8250000000000001,6,6
0,1.418023100000028,гласпы,1,19,1,21,1121,0,1,1,1.9916419820660438,-0.161860108326031,0.3374053163583273,90,,1,,,5.0,5.0,0.8333333333333334,0.5,1.0708333333333333,0.8333333333333334,0.8333333333333334,6,6
0,1.100173299999824,гаслень,1,19,1,21,1121,0,0,0,-0.0158123642083821,-0.8085902542684877,-0.12194851751655722,30,,2,,,5.9,5.0,0.6666666666666666,0.2857142857142857,1.00425,0.8428571428571429,0.8333333333333334,7,6
1,0.98250440000038,ванна,1,19,1,21,1121,0,0,0,-0.7589776728700923,-0.7504331944326647,-0.26408762488337495,130,1.3424226808222062,1,0.015566,-0.01705,4.0,4.0,1.0,0.4,0.985083333333333,0.8,0.8,5,5
0,1.092739600000186,тунка,1,19,1,21,1121,0,0,0,-0.06276162569340925,-0.5318993479663184,-0.25201932225686646,0,,1,,,4.0,4.0,0.8,0.8,0.9972916666666668,0.8,0.8,5,5
0,1.294124900000043,туан,1,19,1,21,1121,0,0,0,1.2091340802665511,-0.18478352867535874,0.2012316541139127,44,,2,,,3.0,3.55,0.75,1.0,0.9476666666666668,0.75,0.8875,4,4
1,0.963371400000142,огонь,1,19,1,21,1121,0,0,0,-0.8798165848584645,-0.844472367151825,-0.0396886458259041,72,2.1455071714096627,2,0.027027,0.259581,3.95,3.8,1.0,1.0,0.879833333333333,0.79,0.95,5,4
0,1.252352500000143,ходо,1,19,1,21,1121,0,0,0,0.945310771477119,-0.44558623869941677,0.14905379424761928,18,,1,,,3.0,3.25,1.0,1.0,0.9130208333333332,0.75,0.8125,4,4
1,1.030294899999717,лицо,1,19,1,21,1121,0,0,0,-0.45714565367663845,-0.43757826661084215,0.12730656716537828,175,2.9434945159061026,2,0.027027,-0.02119,3.95,3.95,1.0,1.0,0.921208333333333,0.9875,0.9875,4,4
1,1.021310900000117,санки,1,19,1,21,1121,0,0,0,-0.5138861954234473,-1.234106987116738,-0.26795731202175227,53,0.6901960800285137,1,0.654504,0.588946,4.0,4.3,0.8,0.6,1.027,0.8,0.86,5,5
0,1.049522999999681,апонь,1,19,1,21,1121,0,0,0,-0.3357061155189866,-0.781584768444177,-0.23415655263637475,135,,2,,,4.0,3.0,1.0,0.4,0.8636666666666667,0.8,0.75,5,4
1,1.025179000000207,доска,1,19,1,21,1121,0,0,0,-0.4894563101222776,-0.17499094977530286,0.34023675982297497,149,1.826722520168992,2,-0.53066,-0.37225,4.0,3.95,0.8,1.0,0.927083333333333,0.8,0.79,5,5
0,0.9754451000003428,лоча,1,19,1,21,1121,0,0,0,-0.8035623240692455,-1.178828036296479,-0.3016524929708297,23,,1,,,3.55,3.9,0.75,0.75,0.9283541666666668,0.8875,0.975,4,4
1,1.135273000000325,дети,1,19,1,21,1121,0,0,0,0.20586795561214058,0.1597836287126671,0.5577235526006381,158,2.8184238550920786,1,0.027027,0.318981,3.4,3.35,1.0,1.0,0.832666666666666,0.85,0.8375,4,4
0,1.132631500000116,овог,1,19,1,21,1121,0,0,0,0.1891849479270632,-0.45009984462158203,0.05611828212639849,35,,1,,,3.0,3.0,1.0,1.0,0.9124583333333334,0.75,0.75,4,4
1,0.9647954000001846,кошка,1,19,1,21,1121,0,0,0,-0.8708229816245517,-0.5455774614137404,-0.5022300058310171,113,1.7024305364455252,1,0.796416,0.984428,4.0,4.0,0.8,1.0,1.00241666666666,0.8,0.8,5,5
0,1.142361599999731,кеппет,1,19,1,21,1121,0,0,0,0.2506376577727182,-0.5734622333946066,0.0709748695725309,129,,1,,,5.0,4.0,0.8,0.6666666666666666,1.0564583333333333,0.8333333333333334,0.8,6,5
0,1.423256299999593,цатка,0,19,1,21,1121,0,1,1,2.024693473946936,0.03263330824144845,0.5042717469676451,21,,1,,,4.0,4.0,0.6,0.4,1.0011458333333334,0.8,0.8,5,5
0,1.431396999999833,плиттер,1,19,1,21,1121,0,1,1,2.076107958389549,-0.1707642608145389,0.31215563943098834,123,,1,,,5.85,6.0,0.7142857142857143,0.7142857142857143,1.0880416666666666,0.8357142857142856,0.8571428571428571,7,7
0,1.455308499999774,котчох,1,19,1,21,1121,0,1,1,2.227126598642875,0.1049930309068933,0.5372466022380595,108,,2,,,5.0,5.0,0.6666666666666666,0.5,1.114625,0.8333333333333334,0.8333333333333334,6,6
0,1.247532400000182,каврам,1,19,1,21,1121,0,0,0,0.9148683087340469,-0.38763885617287697,0.18970428736990014,122,,1,,,5.0,4.95,0.5,0.6666666666666666,1.038125,0.8333333333333334,0.8250000000000001,6,6
0,1.266399600000113,акань,1,19,1,21,1121,0,0,0,1.0340284989933015,-0.27230802489135614,0.09107560869339867,114,,2,,,3.9,3.0,1.0,0.4,0.9560208333333332,0.78,0.75,5,4
1,0.9919617999998992,ваза,1,19,1,21,1121,0,0,0,-0.6992472633072158,-0.7148691068117996,-0.2709256917753138,90,1.155336037465062,1,0.027027,-0.05278,3.85,3.95,1.0,0.5,0.922416666666666,0.9625,0.9875,4,4
1,0.9517829000001256,забор,1,19,1,21,1121,0,0,0,-0.9530064521851679,-0.47589979406244315,-0.23509068168261024,57,1.683947130751512,2,0.027027,-0.38595,4.0,4.0,1.0,1.0,0.945916666666666,0.8,0.8,5,5
0,1.088425599999937,фектет,1,19,1,21,1121,0,0,0,-0.09000769616544445,-0.9876704579204759,-0.24972433797656812,110,,2,,,5.0,5.0,0.8333333333333334,0.5,1.0816875,0.8333333333333334,0.8333333333333334,6,6
0,1.20149390000006,черсы,1,19,1,21,1121,0,0,0,0.6241014530646687,-0.5389227929667487,-0.04540382930049491,116,,1,,,4.0,4.0,0.8,1.0,1.043375,0.8,0.8,5,5
0,1.066743200000019,веньмо,1,19,1,21,1121,0,0,0,-0.2269479368623653,-0.5725097513191185,-0.06879624870784333,136,,2,,,5.0,4.0,0.8,0.3333333333333333,0.9086041666666668,0.8333333333333334,0.8,6,5
0,1.228438600000118,жеглин,1,19,1,21,1121,0,0,0,0.7942769734650031,-0.08144863113068958,0.4044022701055639,76,,2,,,5.0,5.0,0.6666666666666666,0.5,0.9612083333333332,0.8333333333333334,0.8333333333333334,6,6
